"page_id","phrase_id","source_lane","pageKind","relationship_id","source_kind","source_id","target_kind","target_id","relation_type","display_label","reason","sort_order","generated_relation_source_path","source_path","proposed_target_page_id","proposed_relation_type","proposed_display_label","proposed_reason","review_status","import_approval","approved_by","approved_at"
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:05644ac8e0d55b1a","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-tre-em-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:0d71ca933bc5bab3","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-phong-don-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:f25019f7e8afda67","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:08665c7ee38bccf0","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-khu-hoi-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:1605a87b9947cf1c","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:3c8921a12a346e87","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:b0c9ac10fba575cf","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:fe6fe2cce92510ac","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-thun-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","vpe-price-item-ve-mot-chieu-bao-nhieu-tien","practice-expansion","phrase","relation:543d8969c8d8cb2d","phrase_page","viet-phrase-vpe-price-item-ve-mot-chieu-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ba-lo-nho-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:0136e95ed5fd1f7a","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-phong-don-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:5b849b9e6908103f","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-chia-khoa-phong-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:e09b0b4d1daf5812","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-bien-lai-thanh-toan-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:35dc88ca95c978a9","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ve-tre-em-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:5fdb50ee4f87a539","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-khan-tam-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:cef0eb63cc7b2ccf","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:9ab73ae81cfa02bf","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:e42ba2a3e976ea6b","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-phong-doi-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:fbdd7d35eded5b00","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:3bf4cecd90e06b0b","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:9f60c1de5ebed1fe","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-thun-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","practice-expansion","phrase","relation:ab33d41972504b67","phrase_page","viet-phrase-vpe-price-item-ve-nguoi-lon-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ba-lo-nho-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:04bc00b7565d6836","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-bien-lai-thanh-toan-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:290747737cad0b12","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-bien-lai-thanh-toan-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:baa307230681d498","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-so-dien-thoai-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:1905f60c4f4805d0","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-tien-le-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:baaf5122c97e5b56","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:bcb411a8cdeb6cfe","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:5b00d5c56512b715","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-anh-the-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:773a8ec9a62a16fd","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ma-qr-bao-nhieu-tien","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:a8cc0b80d6eafe8a","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-have-item-co-ma-qr-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","vpe-price-item-ve-pha-bao-nhieu-tien","practice-expansion","phrase","relation:94f0d551e62d33c9","phrase_page","viet-phrase-vpe-price-item-ve-pha-bao-nhieu-tien","phrase_page","viet-phrase-vpe-price-item-ao-mua-bao-nhieu-tien","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
